time,House overall Actual (kWh),House overall Predicted (kWh)
2016-01-04 02:00:00,1.0961100000166666,1.2708179950714111
2016-01-04 03:00:00,0.7004649999833333,0.928114116191864
2016-01-04 04:00:00,0.9257341666666666,0.7463231086730957
2016-01-04 05:00:00,0.5592072222166667,0.9247371554374695
2016-01-04 06:00:00,0.7527419444500001,0.7563283443450928
2016-01-04 07:00:00,0.6695241667,0.8962822556495667
2016-01-04 08:00:00,0.9257683332833333,0.8503773212432861
2016-01-04 09:00:00,0.7975672222,0.9585719704627991
2016-01-04 10:00:00,1.2152080556,0.9446452856063843
2016-01-04 11:00:00,1.02252000005,1.0904337167739868
2016-01-04 12:00:00,0.6746941666666667,0.9888148307800293
2016-01-04 13:00:00,0.5690477777333334,0.8735723495483398
2016-01-04 14:00:00,1.1201730555166667,0.7447630763053894
2016-01-04 15:00:00,1.6122283333333334,0.9469151496887207
2016-01-04 16:00:00,1.0953430554999999,1.1796355247497559
2016-01-04 17:00:00,0.9834858333666666,1.0264354944229126
2016-01-04 18:00:00,0.6238705555666667,0.9947943687438965
2016-01-04 19:00:00,0.4751752778,0.7830806970596313
2016-01-04 20:00:00,0.6394755555666667,0.709173858165741
2016-01-04 21:00:00,1.2273741666666664,0.7418590188026428
2016-01-04 22:00:00,2.06341027775,1.050673246383667
2016-01-04 23:00:00,2.0960258333333335,1.5174797773361206
2016-01-05 00:00:00,1.3155936111166668,1.4344899654388428
2016-01-05 01:00:00,1.9273330555833332,1.0923144817352295
2016-01-05 02:00:00,2.3601761111000004,1.3586889505386353
2016-01-05 03:00:00,2.3892275000166667,1.4670968055725098
2016-01-05 04:00:00,1.7038255555,1.5612949132919312
2016-01-05 05:00:00,1.4533627777333336,1.2553434371948242
2016-01-05 06:00:00,1.3303186111166667,1.1827971935272217
2016-01-05 07:00:00,1.0311022222333333,1.1291227340698242
2016-01-05 08:00:00,0.9910522222166668,1.013581395149231
2016-01-05 09:00:00,1.1412808333666669,0.9956655502319336
2016-01-05 10:00:00,1.36894833335,1.07295823097229
2016-01-05 11:00:00,1.2145297222333333,1.21560537815094
2016-01-05 12:00:00,1.29051027775,1.1211767196655273
2016-01-05 13:00:00,1.0574508333500001,1.1261191368103027
2016-01-05 14:00:00,0.6251747222166667,0.9970945715904236
2016-01-05 15:00:00,0.5243663888833333,0.8423498272895813
2016-01-05 16:00:00,0.50316555555,0.7917560935020447
2016-01-05 17:00:00,0.20799305558333334,0.7916801571846008
2016-01-05 18:00:00,0.2610375,0.5644544959068298
2016-01-05 19:00:00,0.2890172222333333,0.6095779538154602
2016-01-05 20:00:00,0.3848419444166667,0.5990158319473267
2016-01-05 21:00:00,0.9456838889,0.6454822421073914
2016-01-05 22:00:00,1.2704152778166666,1.023816466331482
2016-01-05 23:00:00,1.0464072222,1.233183741569519
2016-01-06 00:00:00,1.1943075000166667,1.0866235494613647
2016-01-06 01:00:00,1.0908522221833332,1.216018557548523
2016-01-06 02:00:00,0.9431786111333333,1.1609420776367188
2016-01-06 03:00:00,1.3528322221833333,1.0099574327468872
2016-01-06 04:00:00,1.0441577777166666,1.1893682479858398
2016-01-06 05:00:00,1.0806552777666667,1.1067630052566528
2016-01-06 06:00:00,0.9503625001,1.1019099950790405
2016-01-06 07:00:00,0.9643727777500001,1.067341685295105
2016-01-06 08:00:00,0.9334744444666666,1.0739363431930542
2016-01-06 09:00:00,0.9925905555833333,1.039977788925171
2016-01-06 10:00:00,1.4492094444333332,1.0429407358169556
2016-01-06 11:00:00,1.4194899999999997,1.3178480863571167
2016-01-06 12:00:00,1.1963288889166668,1.2652995586395264
2016-01-06 13:00:00,0.7264519444333334,1.073796272277832
2016-01-06 14:00:00,0.7375488889500001,0.7744618654251099
2016-01-06 15:00:00,0.36809555553333334,0.8557580709457397
2016-01-06 16:00:00,0.36228499995,0.6516371965408325
2016-01-06 17:00:00,0.3159558332833334,0.6608542799949646
2016-01-06 18:00:00,0.1413566667,0.6363811492919922
2016-01-06 19:00:00,0.16520694446666667,0.4647488594055176
2016-01-06 20:00:00,0.27390777781666664,0.4848942160606384
2016-01-06 21:00:00,0.7162197222,0.5365485548973083
2016-01-06 22:00:00,0.5456641667,0.8691014647483826
2016-01-06 23:00:00,2.1565402778333334,0.738984227180481
2016-01-07 00:00:00,2.026249722233333,1.5893341302871704
2016-01-07 01:00:00,2.071982499933333,1.562555193901062
2016-01-07 02:00:00,1.2825533333166668,1.6137075424194336
2016-01-07 03:00:00,1.2200583333,1.1479071378707886
2016-01-07 04:00:00,0.6608527778000001,1.022099256515503
2016-01-07 05:00:00,0.5801547222333333,0.8005546927452087
2016-01-07 06:00:00,0.6889436111333334,0.7650406956672668
2016-01-07 07:00:00,0.9332530555999999,0.8801895976066589
2016-01-07 08:00:00,0.7986150000166667,1.0488992929458618
2016-01-07 09:00:00,0.80894222225,0.987528920173645
2016-01-07 10:00:00,1.3110344444666666,0.9578689932823181
2016-01-07 11:00:00,0.9361738889333333,1.2518142461776733
2016-01-07 12:00:00,1.0214688888666668,0.9592814445495605
2016-01-07 13:00:00,0.7240202778,0.9680522680282593
2016-01-07 14:00:00,0.9777186111166666,0.7560494542121887
2016-01-07 15:00:00,0.7005694444333332,1.0057415962219238
2016-01-07 16:00:00,0.5730163888500001,0.9326767921447754
2016-01-07 17:00:00,0.6393988888833333,0.8339460492134094
2016-01-07 18:00:00,0.2651011111666667,0.7307842969894409
2016-01-07 19:00:00,0.5308083333333333,0.5371323823928833
2016-01-07 20:00:00,0.7618111111666667,0.7921602725982666
2016-01-07 21:00:00,1.0762272221666669,0.9474055767059326
2016-01-07 22:00:00,1.0430936111,1.1294993162155151
2016-01-07 23:00:00,1.5086883333999999,1.0629326105117798
2016-01-08 00:00:00,1.1817183333833334,1.247403621673584
2016-01-08 01:00:00,1.4504802778000003,1.139983057975769
2016-01-08 02:00:00,1.0902336111333333,1.2816599607467651
2016-01-08 03:00:00,1.2152188888833335,1.016364574432373
2016-01-08 04:00:00,1.2949163888000002,1.0874961614608765
2016-01-08 05:00:00,1.0208558334166666,1.1432631015777588
2016-01-08 06:00:00,0.9168816667,1.025682806968689
2016-01-08 07:00:00,1.1224388889166665,0.9643823504447937
2016-01-08 08:00:00,0.8854461111166667,1.0849794149398804
2016-01-08 09:00:00,1.0109341666666667,0.9471603035926819
2016-01-08 10:00:00,1.3803936111333333,1.0198894739151
2016-01-08 11:00:00,0.8662641666666667,1.2431365251541138
2016-01-08 12:00:00,1.3608508332833331,0.917591392993927
2016-01-08 13:00:00,0.7769394445,1.1701021194458008
2016-01-08 14:00:00,1.2038488889,0.7914339900016785
2016-01-08 15:00:00,1.0074472222166666,1.1208480596542358
2016-01-08 16:00:00,0.7874027777666667,0.9956120848655701
2016-01-08 17:00:00,0.6213825,0.8825738430023193
2016-01-08 18:00:00,0.7168263888833333,0.7181193232536316
2016-01-08 19:00:00,1.1189569444666667,0.8033167719841003
2016-01-08 20:00:00,1.6063677777833334,1.1581579446792603
2016-01-08 21:00:00,1.3714166666333336,1.533128023147583
2016-01-08 22:00:00,1.38148750005,1.3436698913574219
2016-01-08 23:00:00,1.02549499995,1.3577690124511719
2016-01-09 00:00:00,0.8172397222,0.985411524772644
2016-01-09 01:00:00,0.7260294444500001,0.9135946035385132
2016-01-09 02:00:00,0.82612055555,0.845774233341217
2016-01-09 03:00:00,0.8501563888833332,0.8569910526275635
2016-01-09 04:00:00,0.8672705555999999,0.8702180981636047
2016-01-09 05:00:00,0.7386030555166667,0.9226940274238586
2016-01-09 06:00:00,0.6932575000333333,0.8391197919845581
2016-01-09 07:00:00,0.7555908332833333,0.8170852065086365
2016-01-09 08:00:00,0.6504002778333333,0.8692864179611206
2016-01-09 09:00:00,0.7301236111,0.7737154960632324
2016-01-09 10:00:00,0.7633919444833333,0.8537502884864807
2016-01-09 11:00:00,0.8073055555166666,0.848307192325592
2016-01-09 12:00:00,1.1079891666333335,0.892713189125061
2016-01-09 13:00:00,1.1494655555333333,1.0216401815414429
2016-01-09 14:00:00,0.9298252777999999,0.9890985488891602
2016-01-09 15:00:00,0.7983766666833333,0.8554924130439758
2016-01-09 16:00:00,0.5952777778333334,0.8917735815048218
2016-01-09 17:00:00,0.4990683333666667,0.7266981601715088
2016-01-09 18:00:00,0.9736075000833334,0.6972745656967163
2016-01-09 19:00:00,0.6590752777833333,1.1082016229629517
2016-01-09 20:00:00,0.9562988888999999,0.7875117659568787
2016-01-09 21:00:00,1.2548222222499998,1.0734124183654785
2016-01-09 22:00:00,1.7867844444499998,1.2651610374450684
2016-01-09 23:00:00,1.7923844445166668,1.5661802291870117
2016-01-10 00:00:00,1.83104000005,1.4486749172210693
2016-01-10 01:00:00,1.1605925000166666,1.4540549516677856
2016-01-10 02:00:00,1.37421722225,1.0339698791503906
2016-01-10 03:00:00,0.7279841666833332,1.14683997631073
2016-01-10 04:00:00,0.8118000000333333,0.7293221950531006
2016-01-10 05:00:00,0.8015497222333334,0.7523825764656067
2016-01-10 06:00:00,0.65979777775,0.7725040316581726
2016-01-10 07:00:00,0.6771238889000001,0.703072726726532
2016-01-10 08:00:00,0.7439455555833335,0.7425858974456787
2016-01-10 09:00:00,0.6786833333166666,0.7897466421127319
2016-01-10 10:00:00,0.7365388888833333,0.7261213064193726
2016-01-10 11:00:00,0.75531611115,0.7857047319412231
2016-01-10 12:00:00,1.07079027775,0.7838669419288635
2016-01-10 13:00:00,1.10059500005,0.9692967534065247
2016-01-10 14:00:00,1.9205347222833333,1.0421639680862427
2016-01-10 15:00:00,1.4047052777666666,1.5884650945663452
2016-01-10 16:00:00,1.4265277778166667,1.2027925252914429
2016-01-10 17:00:00,1.2779522222666666,1.326935887336731
2016-01-10 18:00:00,0.9211033333500002,1.258963942527771
2016-01-10 19:00:00,0.8136625000666666,0.9526613354682922
2016-01-10 20:00:00,0.7744941666666667,0.8673032522201538
2016-01-10 21:00:00,1.2385958334,0.8086368441581726
2016-01-10 22:00:00,1.4578247222,1.000806450843811
2016-01-10 23:00:00,2.9370219444666663,1.129898190498352
2016-01-11 00:00:00,1.4715052778,1.8686853647232056
2016-01-11 01:00:00,2.4324011111333332,1.1116695404052734
2016-01-11 02:00:00,1.8309038889,1.6012953519821167
2016-01-11 03:00:00,1.3703894444,1.303956151008606
2016-01-11 04:00:00,0.8413852777666667,1.0422364473342896
2016-01-11 05:00:00,0.5220569444333333,0.8059307932853699
2016-01-11 06:00:00,0.5612211111166666,0.7035200595855713
2016-01-11 07:00:00,0.8660658333166666,0.7576342821121216
2016-01-11 08:00:00,0.7612813889000001,0.92743980884552
2016-01-11 09:00:00,0.9260500000166666,0.9154928922653198
2016-01-11 10:00:00,1.1441008333,0.923204779624939
2016-01-11 11:00:00,1.1306991666166666,1.0260616540908813
2016-01-11 12:00:00,0.6205361110833334,1.0111949443817139
2016-01-11 13:00:00,0.8272891666333333,0.7369409799575806
2016-01-11 14:00:00,1.4991549999833333,0.8366042971611023
2016-01-11 15:00:00,1.5444452778000002,1.1407526731491089
2016-01-11 16:00:00,1.50563277775,1.191961646080017
2016-01-11 17:00:00,0.7211538889,1.1576626300811768
2016-01-11 18:00:00,1.2588452777166668,0.79172682762146
2016-01-11 19:00:00,0.6883036110833332,1.1144627332687378
2016-01-11 20:00:00,0.6034819443999999,0.7976776957511902
2016-01-11 21:00:00,1.1561147222333334,0.8350070714950562
2016-01-11 22:00:00,1.1739361111166666,1.1016465425491333
2016-01-11 23:00:00,1.1377327777666666,1.137687087059021
2016-01-12 00:00:00,1.5772799999666667,1.1022450923919678
2016-01-12 01:00:00,1.7346725000333332,1.3185417652130127
2016-01-12 02:00:00,1.2107791665999998,1.4283119440078735
2016-01-12 03:00:00,1.2855638889166667,1.1304938793182373
2016-01-12 04:00:00,2.2384802778,1.0960148572921753
2016-01-12 05:00:00,1.4097633333166668,1.6246768236160278
2016-01-12 06:00:00,0.8580772222,1.1601998805999756
2016-01-12 07:00:00,0.9637719444999999,0.9046368598937988
2016-01-12 08:00:00,0.85103277775,0.9306439757347107
2016-01-12 09:00:00,1.02521111105,0.9016934037208557
2016-01-12 10:00:00,1.3686344444666667,0.9496819972991943
2016-01-12 11:00:00,1.0335675,1.154640555381775
2016-01-12 12:00:00,1.1843619444166669,0.9661352634429932
2016-01-12 13:00:00,0.7888836110999999,1.0074574947357178
2016-01-12 14:00:00,0.7470497222,0.8571759462356567
2016-01-12 15:00:00,0.7076833333,0.8504442572593689
2016-01-12 16:00:00,0.5185177777666666,0.8443312644958496
2016-01-12 17:00:00,0.9000652777833335,0.7124601006507874
2016-01-12 18:00:00,0.38838833328333333,0.9385775327682495
2016-01-12 19:00:00,0.6354886111333333,0.6108012795448303
2016-01-12 20:00:00,1.00903250005,0.7873852252960205
2016-01-12 21:00:00,0.99563277775,0.9908773899078369
2016-01-12 22:00:00,1.1586697222333333,0.9847180247306824
2016-01-12 23:00:00,1.5143649999666666,1.0241589546203613
2016-01-13 00:00:00,1.0336750000166668,1.180981993675232
2016-01-13 01:00:00,1.13424750005,1.0044788122177124
2016-01-13 02:00:00,0.8919863889333334,1.014286994934082
2016-01-13 03:00:00,1.2541047222000004,0.8613129258155823
2016-01-13 04:00:00,1.1174088888666667,1.0517646074295044
2016-01-13 05:00:00,0.8561186110833333,1.0104323625564575
2016-01-13 06:00:00,1.0106966666666668,0.9518934488296509
2016-01-13 07:00:00,0.8937283333333335,0.9616955518722534
2016-01-13 08:00:00,0.8743763888999999,0.9528352618217468
2016-01-13 09:00:00,1.0373908333666668,0.949388325214386
2016-01-13 10:00:00,1.419134166683333,0.9718360900878906
2016-01-13 11:00:00,1.2827583333333334,1.1854033470153809
2016-01-13 12:00:00,1.5450802777999997,1.1072883605957031
2016-01-13 13:00:00,1.7912430556166667,1.208584189414978
2016-01-13 14:00:00,1.1813974999999999,1.3051866292953491
2016-01-13 15:00:00,1.2655680555833333,1.0550271272659302
2016-01-13 16:00:00,0.5480658333333334,1.1130000352859497
2016-01-13 17:00:00,0.57113222225,0.8217321634292603
2016-01-13 18:00:00,0.27547083335,0.8279964923858643
2016-01-13 19:00:00,0.3569494444666667,0.6115776896476746
2016-01-13 20:00:00,0.66887416665,0.6446877121925354
2016-01-13 21:00:00,1.5987499999833332,0.8767434358596802
2016-01-13 22:00:00,1.3991941667166665,1.2839829921722412
2016-01-13 23:00:00,1.3806916666500004,1.2128559350967407
2016-01-14 00:00:00,1.4822105555666667,1.1701136827468872
2016-01-14 01:00:00,1.2981855555666668,1.2299073934555054
2016-01-14 02:00:00,1.2641780555833335,1.0883599519729614
2016-01-14 03:00:00,0.6716080555166666,1.0846056938171387
2016-01-14 04:00:00,0.7414991666333335,0.7993026971817017
2016-01-14 05:00:00,0.6805708333333332,0.9082524180412292
2016-01-14 06:00:00,1.0998475000166665,0.8596723079681396
2016-01-14 07:00:00,0.8293955555833333,1.0078601837158203
2016-01-14 08:00:00,0.8646702777333334,0.9230361580848694
2016-01-14 09:00:00,1.1097505555333333,0.9266349673271179
2016-01-14 10:00:00,1.2376197222,1.0096168518066406
2016-01-14 11:00:00,1.2179047222333332,1.0819377899169922
2016-01-14 12:00:00,1.44449666665,1.088108777999878
2016-01-14 13:00:00,1.4149247221999999,1.14832603931427
2016-01-14 14:00:00,0.8351977776999999,1.1707628965377808
2016-01-14 15:00:00,0.7986338889166666,0.9235853552818298
2016-01-14 16:00:00,0.2681608333333333,0.9126723408699036
2016-01-14 17:00:00,0.9692627777333331,0.5803062319755554
2016-01-14 18:00:00,0.6199061111,0.9357513189315796
2016-01-14 19:00:00,0.49259861113333336,0.8114842176437378
2016-01-14 20:00:00,0.49210305558333334,0.7347361445426941
2016-01-14 21:00:00,1.2522455556166667,0.6848952770233154
2016-01-14 22:00:00,1.1164694444,1.1880866289138794
2016-01-14 23:00:00,1.1374200000166668,1.1313337087631226
2016-01-15 00:00:00,1.4423352777333334,1.0788509845733643
2016-01-15 01:00:00,1.1481894444833334,1.2797127962112427
2016-01-15 02:00:00,0.7651827778,1.074571967124939
2016-01-15 03:00:00,1.0246013888666667,0.8359931111335754
2016-01-15 04:00:00,1.03359083335,1.0358823537826538
2016-01-15 05:00:00,0.8199819444333334,1.042009949684143
2016-01-15 06:00:00,0.7246877777999999,0.9000884294509888
2016-01-15 07:00:00,0.7660125000166668,0.8417670130729675
2016-01-15 08:00:00,0.9137480555999999,0.8569047451019287
2016-01-15 09:00:00,0.79501638885,0.9313948154449463
2016-01-15 10:00:00,1.2761394444833334,0.893242359161377
2016-01-15 11:00:00,0.8826119445,1.1736124753952026
2016-01-15 12:00:00,1.4202172222999998,0.931986391544342
2016-01-15 13:00:00,0.7704333333833334,1.2012567520141602
2016-01-15 14:00:00,0.4896419444,0.8004140257835388
2016-01-15 15:00:00,0.2829997221833333,0.6603007316589355
2016-01-15 16:00:00,0.47013749995,0.5538511276245117
2016-01-15 17:00:00,0.4281580555833333,0.6862236261367798
2016-01-15 18:00:00,0.23818194448333332,0.649074137210846
2016-01-15 19:00:00,0.34672361115,0.5314468741416931
2016-01-15 20:00:00,0.7322069444666667,0.5941331386566162
2016-01-15 21:00:00,1.2434097222166665,0.822913408279419
2016-01-15 22:00:00,0.9620113888333334,1.0421899557113647
2016-01-15 23:00:00,1.4157097221500001,0.8718153834342957
2016-01-16 00:00:00,1.3322233333333335,1.0697236061096191
2016-01-16 01:00:00,1.6304044444666668,1.090828537940979
2016-01-16 02:00:00,0.8201872222,1.3199278116226196
2016-01-16 03:00:00,0.8622141666666666,0.7760868072509766
2016-01-16 04:00:00,1.1383311111,0.7930721044540405
2016-01-16 05:00:00,1.2244880555666666,0.952273964881897
2016-01-16 06:00:00,0.5807019443666667,1.0201549530029297
2016-01-16 07:00:00,0.7246122222333334,0.7564996480941772
2016-01-16 08:00:00,0.7456947222666667,0.847053587436676
2016-01-16 09:00:00,0.8199872222333333,0.8549559712409973
2016-01-16 10:00:00,0.8106777778666667,0.945366382598877
2016-01-16 11:00:00,0.9136813889333334,0.9171766638755798
2016-01-16 12:00:00,1.1493658332999999,0.9716120958328247
2016-01-16 13:00:00,0.8533902778000001,1.1130661964416504
2016-01-16 14:00:00,0.8490219444833335,0.9544679522514343
2016-01-16 15:00:00,0.7363958333333334,0.9387505054473877
2016-01-16 16:00:00,0.8358102777833333,0.8332181572914124
2016-01-16 17:00:00,0.6512886111166666,0.9315970540046692
2016-01-16 18:00:00,1.1091144444333334,0.7750262022018433
2016-01-16 19:00:00,1.1283280555333335,1.070874571800232
2016-01-16 20:00:00,1.1466813889166665,1.0783089399337769
2016-01-16 21:00:00,1.4795588889000002,1.0499849319458008
2016-01-16 22:00:00,1.1824802777166668,1.2105461359024048
2016-01-16 23:00:00,1.5470061110666669,1.0735749006271362
2016-01-17 00:00:00,1.4963727777833333,1.2010776996612549
2016-01-17 01:00:00,1.51347555555,1.16440749168396
2016-01-17 02:00:00,1.7082002777,1.1950010061264038
2016-01-17 03:00:00,1.4284127777833333,1.2675484418869019
2016-01-17 04:00:00,1.0964558333333334,1.1116759777069092
2016-01-17 05:00:00,0.7361197221666667,1.0078470706939697
2016-01-17 06:00:00,0.6413430556166666,0.8323246836662292
2016-01-17 07:00:00,0.9120611111333333,0.7969644665718079
2016-01-17 08:00:00,0.5827708333,0.9079349040985107
2016-01-17 09:00:00,1.0613544444166667,0.7466130256652832
2016-01-17 10:00:00,0.8299919444333334,0.9631842970848083
2016-01-17 11:00:00,0.8759858333666667,0.8688198924064636
2016-01-17 12:00:00,1.3464574999833334,0.8950306177139282
2016-01-17 13:00:00,1.43759361115,1.1636782884597778
2016-01-17 14:00:00,0.7349213889,1.191534399986267
2016-01-17 15:00:00,0.6170844444833333,0.8837872743606567
2016-01-17 16:00:00,0.8661483333999999,0.7972232103347778
2016-01-17 17:00:00,0.6605216666,0.9585955739021301
2016-01-17 18:00:00,1.1221891666333332,0.835237979888916
2016-01-17 19:00:00,1.3832763888666666,1.0512738227844238
2016-01-17 20:00:00,0.7825672222000001,1.2876898050308228
2016-01-17 21:00:00,1.4966391666499999,0.8987880945205688
2016-01-17 22:00:00,1.74428916665,1.2141486406326294
2016-01-17 23:00:00,1.5944638889333334,1.2848368883132935
2016-01-18 00:00:00,2.6336633333833332,1.172788143157959
2016-01-18 01:00:00,2.8683127777833333,1.6463462114334106
2016-01-18 02:00:00,2.6381983332833334,1.7939170598983765
2016-01-18 03:00:00,1.7687088889166667,1.6776338815689087
2016-01-18 04:00:00,0.9788697222333334,1.1953604221343994
2016-01-18 05:00:00,0.6060747222,0.9231685996055603
2016-01-18 06:00:00,0.6402786111333333,0.820697009563446
2016-01-18 07:00:00,0.73322416665,0.8363525867462158
2016-01-18 08:00:00,0.9032166667,0.9129525423049927
2016-01-18 09:00:00,1.00278111115,0.9492343068122864
2016-01-18 10:00:00,1.3432766666833333,0.9894992709159851
2016-01-18 11:00:00,0.86560388885,1.1374573707580566
2016-01-18 12:00:00,0.9182758333666666,0.9674202799797058
2016-01-18 13:00:00,1.06910555555,0.9630085825920105
2016-01-18 14:00:00,1.5670786111000001,0.9833345413208008
2016-01-18 15:00:00,1.79987027775,1.1920068264007568
2016-01-18 16:00:00,1.8069350000333335,1.3633084297180176
2016-01-18 17:00:00,2.1319450000333333,1.3180936574935913
2016-01-18 18:00:00,1.9927433333000002,1.4787628650665283
2016-01-18 19:00:00,1.4769322222333334,1.4260560274124146
2016-01-18 20:00:00,1.3648758334166666,1.1516984701156616
2016-01-18 21:00:00,1.9631700000499999,1.1066184043884277
2016-01-18 22:00:00,2.4341763889,1.4541691541671753
2016-01-18 23:00:00,1.9172725000166666,1.6472088098526
2016-01-19 00:00:00,1.2535041667500002,1.3514728546142578
2016-01-19 01:00:00,1.1515075000333332,1.0811227560043335
2016-01-19 02:00:00,1.10236916665,1.0244512557983398
2016-01-19 03:00:00,1.5680397222500002,0.9699024558067322
2016-01-19 04:00:00,1.2825608334,1.1591030359268188
2016-01-19 05:00:00,1.1360583333333334,1.0935622453689575
2016-01-19 06:00:00,1.25551444445,1.0234285593032837
2016-01-19 07:00:00,1.36963194445,1.0880560874938965
2016-01-19 08:00:00,1.4112341666333335,1.1544474363327026
2016-01-19 09:00:00,1.2819372221833334,1.1848493814468384
2016-01-19 10:00:00,1.4038263888833336,1.1033824682235718
2016-01-19 11:00:00,1.35930722225,1.1947396993637085
2016-01-19 12:00:00,1.6780952777166664,1.1623455286026
2016-01-19 13:00:00,1.8009111111333334,1.2608846426010132
2016-01-19 14:00:00,1.8545183333666666,1.4168580770492554
2016-01-19 15:00:00,0.7502074999666667,1.4080126285552979
2016-01-19 16:00:00,0.6117416666666667,0.8727428913116455
2016-01-19 17:00:00,1.05066333335,0.8308133482933044
2016-01-19 18:00:00,1.6497775,0.9985638856887817
2016-01-19 19:00:00,1.4255158333333333,1.331075668334961
2016-01-19 20:00:00,0.8973749999,1.1838726997375488
2016-01-19 21:00:00,1.5239719444333335,0.9749470949172974
2016-01-19 22:00:00,1.4371330555666666,1.258643388748169
2016-01-19 23:00:00,1.8622219444166668,1.1658332347869873
2016-01-20 00:00:00,1.3996794444333331,1.45725417137146
2016-01-20 01:00:00,1.4606880555833335,1.1592763662338257
2016-01-20 02:00:00,0.8207211111333331,1.206471562385559
2016-01-20 03:00:00,1.0652761110666666,0.9145749807357788
2016-01-20 04:00:00,1.2290280555666666,1.0287892818450928
2016-01-20 05:00:00,0.9643563888833333,1.1014550924301147
2016-01-20 06:00:00,1.00760361115,0.971250593662262
2016-01-20 07:00:00,1.1361569444333335,0.9928304553031921
2016-01-20 08:00:00,0.8668394444,1.053544282913208
2016-01-20 09:00:00,0.9053402777833333,0.9281272888183594
